Time,BTotal,Np,Vp,Tp,Beta,Entropy,Total_Pressure
2011-01-19 14:55:13,4.5781446,2.75,331.0,30000.0,0.797659,0.6363175,14.991943
2011-01-19 14:56:13,4.5832653,2.77,332.0,30200.0,0.80272734,0.6390379,15.0678625
2011-01-19 14:57:13,4.5845866,2.86,332.0,30300.0,0.8288788,0.6120223,15.295259
2011-01-19 14:58:13,4.6244583,2.71,332.0,27600.0,0.758149,0.5258974,14.960604
2011-01-19 14:59:13,4.6233554,2.85,332.0,26900.0,0.79393905,0.4369928,15.25787
2011-01-19 15:00:13,4.580591,2.83,333.0,26600.0,0.8015279,0.42721248,15.040272
2011-01-19 15:01:13,4.5736613,2.88,332.0,29100.0,0.83201736,0.5444393,15.248571
2011-01-19 15:02:13,4.522145,2.9,329.0,26500.0,0.8421512,0.39712873,14.989452
2011-01-19 15:03:13,4.49279,3.01,331.0,27300.0,0.89035624,0.40451235,15.182644
2011-01-19 15:04:13,4.482025,3.1,330.0,29700.0,0.9362961,0.5014408,15.477177
2011-01-19 15:05:13,4.4497476,3.09,329.0,30200.0,0.9500053,0.52971417,15.363067
2011-01-19 15:06:13,4.4370737,3.03,331.0,28500.0,0.9263565,0.46241587,15.090423
2011-01-19 15:07:13,4.399931,3.04,332.0,27300.0,0.9375867,0.3945949,14.925342
2011-01-19 15:08:13,4.3250995,3.14,331.0,31900.0,1.0333092,0.59580857,15.1344595
2011-01-19 15:09:13,4.2538495,3.18,331.0,31500.0,1.0789924,0.56422246,14.968847
2011-01-19 15:10:13,4.219676,3.29,331.0,31700.0,1.135958,0.5397098,15.132896
2011-01-19 15:11:13,4.2050943,3.18,333.0,29500.0,1.0896803,0.46582657,14.702884
2011-01-19 15:12:13,4.1872334,3.25,332.0,30000.0,1.1269187,0.46926343,14.838036
2011-01-19 15:13:13,4.187289,3.2,329.0,29700.0,1.107348,0.4696921,14.701898
2011-01-19 15:14:13,4.203222,3.24,330.0,30300.0,1.1171352,0.4872706,14.8827915
2011-01-19 15:15:13,4.212369,3.2,329.0,31100.0,1.1043642,0.53878325,14.8574705
2011-01-19 15:16:13,4.1874714,3.22,330.0,31300.0,1.1259986,0.54216814,14.833302
2011-01-19 15:17:13,4.1653147,3.08,329.0,29500.0,1.0756688,0.49777815,14.329297
2011-01-19 15:18:13,4.22293,2.85,327.0,25900.0,0.94521,0.3801678,13.802752
2011-01-19 15:19:13,4.280427,3.0,329.0,28500.0,0.98554367,0.4723662,14.475214
2011-01-19 15:20:13,4.2528477,3.02,329.0,28000.0,1.0016627,0.4391723,14.405287
2011-01-19 15:21:13,4.196672,3.14,330.0,29600.0,1.0810144,0.4835611,14.583318
2011-01-19 15:22:13,4.147451,3.25,331.0,31000.0,1.1562464,0.5184482,14.758154
2011-01-19 15:23:13,4.127384,3.22,329.0,30300.0,1.1514139,0.49346256,14.582932
2011-01-19 15:24:13,4.1741176,3.15,329.0,28300.0,1.0867478,0.41301262,14.466736
2011-01-19 15:25:13,4.208881,3.01,330.0,28800.0,1.0247843,0.48474535,14.271951
2011-01-19 15:26:13,4.204377,3.16,331.0,28900.0,1.0788789,0.44131273,14.6219
2011-01-19 15:27:13,4.0816283,3.66,334.0,31600.0,1.349753,0.42839488,15.576147
2011-01-19 15:28:13,3.942856,3.73,334.0,27100.0,1.4306408,0.17901471,15.035349
2011-01-19 15:29:13,3.9501789,3.53,334.0,31700.0,1.3908033,0.46929953,14.843908
2011-01-19 15:30:13,3.9391553,3.57,334.0,30800.0,1.4061118,0.4148288,14.855693
2011-01-19 15:31:13,3.8626323,3.84,335.0,30300.0,1.5677971,0.31737158,15.243973
2011-01-19 15:32:13,3.8491266,3.69,334.0,28400.0,1.4980981,0.26007962,14.726675
2011-01-19 15:33:13,3.875588,3.57,334.0,30400.0,1.4487895,0.39522067,14.6351595
2011-01-19 15:34:13,3.8393586,3.57,334.0,29200.0,1.4645627,0.33480984,14.455331
2011-01-19 15:35:13,3.8182173,3.65,334.0,29500.0,1.5170331,0.32798058,14.600945
2011-01-19 15:36:13,3.8001225,3.95,334.0,28900.0,1.6507864,0.21816917,15.231428
2011-01-19 15:37:13,3.71415,4.48,337.0,26600.0,1.9298984,-0.032133862,16.08207
2011-01-19 15:38:13,3.589885,4.38,335.0,29300.0,2.056644,0.13545491,15.673874
2011-01-19 15:39:13,3.520559,4.62,336.0,28500.0,2.2436109,0.040583786,15.996403
2011-01-19 15:40:13,3.5573564,4.14,336.0,29100.0,1.9770311,0.18153383,14.99024
2011-01-19 15:41:13,3.5573435,4.25,335.0,29700.0,2.0376866,0.18592395,15.295547
2011-01-19 15:42:13,3.5055785,4.32,336.0,29400.0,2.1286254,0.15435897,15.2983055
2011-01-19 15:43:13,3.4497447,4.53,333.0,29900.0,2.3125985,0.13218814,15.6860285
2011-01-19 15:44:13,3.4028397,4.62,331.0,33700.0,2.4850411,0.29197443,16.056875
2011-01-19 15:45:13,3.3407059,4.59,334.0,28800.0,2.4804783,0.062805414,15.455591
2011-01-19 15:46:13,3.13146,5.26,337.0,26700.0,3.1897845,-0.18701331,16.347652
2011-01-19 15:47:13,3.0011632,4.94,337.0,26100.0,3.2482514,-0.15833999,15.225075
2011-01-19 15:48:13,3.249097,3.98,334.0,25900.0,2.2298152,0.046204995,13.566675
2011-01-19 15:49:13,3.5418234,3.96,334.0,26100.0,1.8695768,0.062781304,14.323272
2011-01-19 15:50:13,3.6033804,4.07,334.0,27900.0,1.8791304,0.1354194,14.874833
2011-01-19 15:51:13,3.608758,4.06,334.0,26500.0,1.8513627,0.060656488,14.775376
2011-01-19 15:52:13,3.5852334,4.17,338.0,25200.0,1.9095825,-0.041527685,14.881137
2011-01-19 15:53:13,3.5366004,4.6,338.0,27500.0,2.1988754,-0.008654936,15.919875
2011-01-19 15:54:13,3.4682164,4.48,335.0,26000.0,2.204308,-0.06635588,15.336174
2011-01-19 15:55:13,3.4312634,4.86,336.0,25900.0,2.4414022,-0.15355162,16.12181
2011-01-19 15:56:13,3.4042308,4.6,335.0,24300.0,2.3220735,-0.19421941,15.318547
2011-01-19 15:57:13,3.3480508,4.82,335.0,25400.0,2.5345087,-0.17452781,15.764615
2011-01-19 15:58:13,3.3802752,4.6,336.0,24000.0,2.3502412,-0.2128532,15.231775
2011-01-19 15:59:13,3.4489734,4.24,337.0,23400.0,2.0722613,-0.16933687,14.54147
2011-01-19 16:00:13,3.498899,4.45,333.0,26500.0,2.15863,-0.031064637,15.386221
2011-01-19 16:01:13,3.4670022,4.49,332.0,28400.0,2.246862,0.063853376,15.528961
2011-01-19 16:02:13,3.4454224,4.17,333.0,26400.0,2.0846715,0.02825234,14.57016
2011-01-19 16:03:13,3.4773824,4.55,334.0,26000.0,2.2269638,-0.081860065,15.52635
2011-01-19 16:04:13,3.4339838,4.68,335.0,25500.0,2.3408666,-0.13915807,15.675664
2011-01-19 16:05:13,3.3543916,4.94,336.0,24800.0,2.5771942,-0.23497748,16.01549
2011-01-19 16:06:13,3.312246,4.62,335.0,24300.0,2.463502,-0.19855782,15.119273
2011-01-19 16:07:13,3.302852,4.5,331.0,26300.0,2.4463928,-0.053601626,14.959368
2011-01-19 16:08:13,3.3296127,4.57,334.0,24900.0,2.4214425,-0.15108913,15.092701
2011-01-19 16:09:13,3.3911488,4.67,333.0,27000.0,2.419767,-0.05128141,15.648059
2011-01-19 16:10:13,3.3648198,4.89,333.0,26800.0,2.5700908,-0.10846711,16.083221
2011-01-19 16:11:13,3.327454,4.73,333.0,27400.0,2.5524619,-0.04198832,15.65034
2011-01-19 16:12:13,3.2899237,4.88,333.0,26600.0,2.679313,-0.11765604,15.845594
2011-01-19 16:13:13,3.2888556,5.02,332.0,27200.0,2.7691777,-0.112482116,16.222073
2011-01-19 16:14:13,3.3091407,4.48,331.0,24600.0,2.3982766,-0.14938103,14.80674
2011-01-19 16:15:13,3.4181447,3.76,329.0,26000.0,1.9046432,0.10884821,13.503433
2011-01-19 16:16:13,3.6445673,3.82,331.0,25100.0,1.6916542,0.040173706,14.22597
2011-01-19 16:17:13,3.7217689,3.8,330.0,26400.0,1.6280634,0.12116731,14.484562
2011-01-19 16:18:13,3.7376897,3.67,330.0,26300.0,1.5579425,0.15028411,14.218967
2011-01-19 16:19:13,3.789331,3.73,334.0,22300.0,1.4987248,-0.11340585,14.2762575
2011-01-19 16:20:13,3.829287,3.89,328.0,23700.0,1.545515,-0.064074226,14.851911
2011-01-19 16:21:13,3.8482087,3.65,332.0,22700.0,1.4260149,-0.06505742,14.294916
2011-01-19 16:22:13,3.86934,3.98,336.0,23700.0,1.5487053,-0.08694689,15.183231
2011-01-19 16:23:13,3.8879323,3.54,337.0,20800.0,1.3370116,-0.1655749,14.056243
2011-01-19 16:24:13,3.834258,3.55,340.0,20800.0,1.3785895,-0.16839576,13.914038
2011-01-19 16:25:13,3.7600958,3.63,340.0,20500.0,1.462711,-0.21247296,13.854223
2011-01-19 16:26:13,3.7322469,3.61,340.0,20400.0,1.4753982,-0.21428306,13.720081
2011-01-19 16:27:13,3.6785798,3.67,338.0,21600.0,1.5571043,-0.14502934,13.768278
2011-01-19 16:28:13,3.4778366,5.37,338.0,22900.0,2.5722208,-0.43800017,17.192019
2011-01-19 16:29:13,2.9282217,6.22,339.0,24700.0,4.2553205,-0.47144267,17.92986
2011-01-19 16:30:13,2.4726212,6.69,341.0,20700.0,6.2427206,-0.80929095,17.619211
2011-01-19 16:31:13,2.4676886,6.3,340.0,20800.0,5.9064856,-0.7419978,16.734293
2011-01-19 16:32:13,2.7596726,4.6,337.0,26600.0,3.5893679,-0.058567118,13.907142
2011-01-19 16:33:13,2.997448,4.87,337.0,26900.0,3.227621,-0.098782144,15.113649
2011-01-19 16:34:13,3.1587622,4.22,336.0,25100.0,2.487819,-0.059410997,13.8470745
2011-01-19 16:35:13,3.3374956,4.54,335.0,26200.0,2.4155245,-0.06816553,15.1380205
2011-01-19 16:36:13,3.5041957,3.69,336.0,19300.0,1.6974677,-0.31934646,13.179645
2011-01-19 16:37:13,3.6803427,3.69,336.0,19500.0,1.5410624,-0.3038824,13.695021
2011-01-19 16:38:13,3.7628946,3.81,337.0,18800.0,1.5145465,-0.39072153,14.166895
2011-01-19 16:39:13,3.8348851,3.67,336.0,19400.0,1.4106607,-0.3061597,14.1062565
2011-01-19 16:40:13,3.874204,3.6,336.0,19300.0,1.3548445,-0.29465383,14.063654
2011-01-19 16:41:13,3.9130979,3.45,334.0,20700.0,1.285407,-0.14705132,13.924386
2011-01-19 16:42:13,3.9564397,3.44,335.0,20400.0,1.2511002,-0.16604675,14.020873
2011-01-19 16:43:13,3.9484415,3.62,334.0,19400.0,1.3125577,-0.29244205,14.345478
2011-01-19 16:44:13,3.9291494,3.38,333.0,21400.0,1.2552269,-0.076666966,13.853465
2011-01-19 16:45:13,3.908485,3.47,332.0,21200.0,1.3004838,-0.117030464,13.983218
2011-01-19 16:46:13,3.8834999,3.23,334.0,19000.0,1.2071977,-0.20970131,13.245214
2011-01-19 16:47:13,3.9254963,3.39,335.0,19500.0,1.24446,-0.21908586,13.761702
2011-01-19 16:48:13,3.9398866,3.5,335.0,19700.0,1.2772874,-0.23571265,14.065538
2011-01-19 16:49:13,3.9245114,3.47,335.0,19200.0,1.2717465,-0.2656668,13.922017
2011-01-19 16:50:13,3.8739877,3.85,335.0,20500.0,1.4614837,-0.27131346,14.698883
2011-01-19 16:51:13,3.6559875,3.87,335.0,19100.0,1.63318,-0.38259965,14.004278
2011-01-19 16:52:13,3.5831552,3.44,335.0,19800.0,1.5188807,-0.2108262,12.86796
2011-01-19 16:53:13,3.637341,3.63,336.0,22900.0,1.5896112,-0.04640492,13.632433
2011-01-19 16:54:13,3.4502294,4.78,335.0,24000.0,2.3441784,-0.25123745,15.84002
2011-01-19 16:55:13,3.374588,3.68,336.0,22800.0,1.8709267,-0.066649586,13.00871
2011-01-19 16:56:13,3.3791015,4.49,335.0,22400.0,2.2703085,-0.2921389,14.858043
2011-01-19 16:57:13,3.266435,4.81,335.0,22400.0,2.602784,-0.36098328,15.295245
2011-01-19 16:58:13,3.2148356,4.45,336.0,22300.0,2.4841661,-0.2899017,14.328036
2011-01-19 16:59:13,3.3003256,3.84,335.0,21800.0,2.0269272,-0.17648505,13.118558
2011-01-19 17:00:13,3.373917,4.15,336.0,21800.0,2.0960412,-0.254121,14.023165
2011-01-19 17:01:13,3.324912,4.58,336.0,23500.0,2.4102612,-0.240076,15.000933
2011-01-19 17:02:13,3.3481152,3.97,336.0,22600.0,2.0475566,-0.15571888,13.593242
2011-01-19 17:03:13,3.3388393,4.25,335.0,23300.0,2.2149067,-0.17811657,14.260338
2011-01-19 17:04:13,3.2727292,4.13,335.0,22600.0,2.229339,-0.19523019,13.762716
2011-01-19 17:05:13,3.2598166,4.31,335.0,21900.0,2.3335407,-0.2850856,14.094915
2011-01-19 17:06:13,3.3256903,3.79,336.0,23000.0,1.9866874,-0.08300234,13.143889
2011-01-19 17:07:13,3.478862,3.56,336.0,21900.0,1.6923885,-0.09390823,12.965308
2011-01-19 17:08:13,3.568514,3.4,337.0,22400.0,1.5415056,-0.014061633,12.877654
2011-01-19 17:09:13,3.1735413,6.08,338.0,21200.0,3.4562697,-0.6778806,17.857874
2011-01-19 17:10:13,2.7761257,4.61,336.0,24600.0,3.506504,-0.17798583,13.819361
2011-01-19 17:11:13,2.7722394,5.89,337.0,22100.0,4.415558,-0.58376724,16.560537
2011-01-19 17:12:13,2.683177,5.56,337.0,22300.0,4.455683,-0.5125957,15.628509
2011-01-19 17:13:13,2.5976684,5.24,336.0,22000.0,4.4708705,-0.47363546,14.689046
2011-01-19 17:14:13,2.7430627,4.69,336.0,22500.0,3.601182,-0.32903725,13.775609
2011-01-19 17:15:13,2.8754425,4.82,336.0,22900.0,3.3774583,-0.3299462,14.401289
2011-01-19 17:16:13,2.945997,4.23,336.0,21600.0,2.7982583,-0.28703967,13.116538
2011-01-19 17:17:13,2.9908109,4.63,336.0,22300.0,2.9863534,-0.3295545,14.1880865
2011-01-19 17:18:13,2.9328704,4.75,336.0,22200.0,3.183779,-0.36188382,14.31939
2011-01-19 17:19:13,2.8257513,5.24,336.0,24300.0,3.8390126,-0.32448462,15.3742695
2011-01-19 17:20:13,2.737418,4.76,336.0,23000.0,3.6828046,-0.31088397,13.962338
2011-01-19 17:21:13,2.5291152,6.2,335.0,22100.0,5.5845246,-0.6350605,16.758348
2011-01-19 17:22:13,2.2201104,6.12,336.0,22200.0,7.158752,-0.6153013,16.000824
2011-01-19 17:23:13,2.1448836,6.27,335.0,21400.0,7.813807,-0.6945676,16.13394
2011-01-19 17:24:13,2.1998534,6.14,338.0,20300.0,7.2179937,-0.7527711,15.824236
2011-01-19 17:25:13,2.2902308,5.83,337.0,20100.0,6.3143797,-0.7158149,15.2653055
2011-01-19 17:26:13,2.2711978,6.2,338.0,20100.0,6.8281393,-0.7773472,16.067118
2011-01-19 17:27:13,2.208905,6.16,337.0,19700.0,7.151788,-0.80102646,15.826192
2011-01-19 17:28:13,2.260673,5.95,337.0,19100.0,6.567105,-0.81273633,15.387738
2011-01-19 17:29:13,2.3681312,5.85,337.0,19100.0,5.8840566,-0.7957868,15.361214
2011-01-19 17:30:13,2.4297423,5.77,334.0,20700.0,5.5759435,-0.6613492,15.447142
2011-01-19 17:31:13,2.4370239,5.6,333.0,23500.0,5.485641,-0.4411436,15.3264675
2011-01-19 17:32:13,2.43644,5.69,333.0,23900.0,5.591908,-0.4317702,15.570127
2011-01-19 17:33:13,2.4150798,5.39,333.0,23000.0,5.3577166,-0.4351817,14.754814
2011-01-19 17:34:13,2.398001,5.48,332.0,24400.0,5.5787473,-0.36310804,15.052599
2011-01-19 17:35:13,2.3804986,5.45,332.0,24700.0,5.6417055,-0.33928838,14.975628
2011-01-19 17:36:13,2.3933299,5.62,331.0,23500.0,5.7080812,-0.44470868,15.288785
2011-01-19 17:37:13,2.3911965,5.43,331.0,22900.0,5.502013,-0.4491114,14.792717
2011-01-19 17:38:13,2.3452675,5.57,331.0,23400.0,5.8874707,-0.44216865,15.0735
2011-01-19 17:39:13,2.3028936,5.66,331.0,23100.0,6.1919017,-0.4775526,15.176128
2011-01-19 17:40:13,2.3117907,5.6,329.0,24500.0,6.1382475,-0.37863457,15.1795225
2011-01-19 17:41:13,2.26532,5.83,331.0,24800.0,6.668945,-0.40062916,15.659006
2011-01-19 17:42:13,2.145101,5.85,331.0,24600.0,7.4526725,-0.41619962,15.476007
2011-01-19 17:43:13,2.124757,5.75,333.0,24100.0,7.4405894,-0.42975974,15.162148
2011-01-19 17:44:13,2.1558774,5.72,333.0,23000.0,7.13513,-0.49460512,15.044647
2011-01-19 17:45:13,2.19707,5.74,333.0,23800.0,6.9323997,-0.4468085,15.235678
2011-01-19 17:46:13,2.2497458,5.73,334.0,22100.0,6.52258,-0.55622673,15.1496725
2011-01-19 17:47:13,2.2758613,5.61,333.0,23000.0,6.2795024,-0.47518703,15.00247
2011-01-19 17:48:13,2.2714999,5.65,333.0,23200.0,6.3574004,-0.46930477,15.104952
2011-01-19 17:49:13,2.2532332,5.6,334.0,21600.0,6.332683,-0.56760424,14.813058
2011-01-19 17:50:13,2.2459793,5.68,335.0,21600.0,6.464707,-0.5817889,14.982827
2011-01-19 17:51:13,2.2241988,5.54,336.0,21200.0,6.41143,-0.58487034,14.588773
2011-01-19 17:52:13,2.229895,5.49,336.0,20700.0,6.2989254,-0.61160535,14.441002
2011-01-19 17:53:13,2.2447336,5.45,336.0,19600.0,6.122745,-0.6861989,14.280604
2011-01-19 17:54:13,2.187359,5.7,336.0,20000.0,6.763126,-0.7007454,14.779042
2011-01-19 17:55:13,2.0992014,5.95,337.0,19500.0,7.63799,-0.78164715,15.145736
2011-01-19 17:56:13,2.0437913,5.75,336.0,20000.0,7.814614,-0.7094791,14.650276
2011-01-19 17:57:13,2.024188,5.83,336.0,20400.0,8.100459,-0.6935923,14.8366
2011-01-19 17:58:13,2.0095,5.92,337.0,20000.0,8.322589,-0.7386157,14.978971
2011-01-19 17:59:13,1.9967887,5.81,336.0,19900.0,8.266404,-0.7273786,14.700932
2011-01-19 18:00:13,2.0072973,5.68,335.0,21300.0,8.076488,-0.60276824,14.551596
2011-01-19 18:01:13,2.0305316,5.61,335.0,21300.0,7.7954454,-0.59036773,14.42935
2011-01-19 18:02:13,2.0659926,5.63,335.0,22300.0,7.6100764,-0.5251071,14.622914
2011-01-19 18:03:13,2.101429,5.54,333.0,24700.0,7.359192,-0.35566726,14.688015
2011-01-19 18:04:13,2.0975723,5.6,334.0,22400.0,7.34844,-0.5130528,14.615332
2011-01-19 18:05:13,2.0568538,5.68,334.0,23300.0,7.80008,-0.46814883,14.813676
2011-01-19 18:06:13,2.0297456,5.53,333.0,23700.0,7.8199034,-0.41585287,14.458273
2011-01-19 18:07:13,2.03757,5.35,330.0,23100.0,7.4762545,-0.42122528,14.002271
2011-01-19 18:08:13,2.0467699,5.59,332.0,23100.0,7.741572,-0.465108,14.571255
2011-01-19 18:09:13,2.0275493,5.65,335.0,20900.0,7.8520126,-0.62590945,14.479524
2011-01-19 18:10:13,2.006479,5.76,335.0,22100.0,8.242993,-0.5614487,14.806461
2011-01-19 18:11:13,2.0012438,5.93,336.0,19000.0,8.345976,-0.8172434,14.893408
2011-01-19 18:12:13,1.9695954,6.01,335.0,19600.0,8.770002,-0.784008,15.080582
2011-01-19 18:13:13,1.9462467,5.75,335.0,19700.0,8.599239,-0.73214954,14.467783
2011-01-19 18:14:13,1.9716896,5.62,334.0,20300.0,8.224222,-0.664278,14.268432
2011-01-19 18:15:13,1.9902031,5.76,335.0,19200.0,8.208616,-0.7724497,14.513047
2011-01-19 18:16:13,1.989214,5.7,335.0,20700.0,8.218164,-0.6491433,14.513657
2011-01-19 18:17:13,1.9547219,5.6,334.0,20300.0,8.337842,-0.6607129,14.1966505
2011-01-19 18:18:13,1.7901809,5.64,333.0,21400.0,10.089924,-0.5886753,14.1413765
2011-01-19 18:19:13,1.6350414,5.45,334.0,19000.0,11.4910965,-0.73283476,13.287012
2011-01-19 18:20:13,1.608276,5.4,334.0,19000.0,11.767794,-0.72361815,13.14033
2011-01-19 18:21:13,1.5910143,5.58,333.0,22300.0,12.718158,-0.5161864,13.816979
2011-01-19 18:22:13,1.5676244,5.58,334.0,21100.0,12.990835,-0.59915686,13.68034
2011-01-19 18:23:13,1.5665779,5.4,333.0,21100.0,12.588578,-0.56636703,13.269276
2011-01-19 18:24:13,1.5843567,5.31,334.0,18400.0,11.872612,-0.7549435,12.857065
2011-01-19 18:25:13,1.5940782,5.4,332.0,21400.0,12.183642,-0.5451902,13.329806
2011-01-19 18:26:13,1.6078944,5.12,332.0,21000.0,11.322339,-0.5202484,12.675861
2011-01-19 18:27:13,1.5989347,5.07,331.0,20200.0,11.273914,-0.56869453,12.485725
2011-01-19 18:28:13,1.5722834,5.13,331.0,21100.0,11.872513,-0.5150737,12.661763
2011-01-19 18:29:13,1.5795543,5.12,331.0,21500.0,11.773572,-0.4849527,12.680919
2011-01-19 18:30:13,1.5919197,5.1,331.0,20600.0,11.473194,-0.5451816,12.577353
2011-01-19 18:31:13,1.5925984,5.27,331.0,20800.0,11.862257,-0.5634785,12.980726
2011-01-19 18:32:13,1.6082339,5.16,331.0,21800.0,11.470221,-0.47194925,12.833403
2011-01-19 18:33:13,1.6379478,5.17,331.0,20800.0,11.001698,-0.5443208,12.811857
2011-01-19 18:34:13,1.6458615,5.38,332.0,22400.0,11.466655,-0.47297457,13.437105
2011-01-19 18:35:13,1.6390852,5.2,330.0,22400.0,11.174841,-0.43894482,13.014742
2011-01-19 18:36:13,1.5991061,5.12,329.0,20700.0,11.422953,-0.54183155,12.640046
2011-01-19 18:37:13,1.5631038,5.34,330.0,20900.0,12.486507,-0.5694795,13.1112585
2011-01-19 18:38:13,1.5739809,5.39,332.0,21000.0,12.438588,-0.57163936,13.247129
2011-01-19 18:39:13,1.604041,5.44,332.0,21000.0,12.087854,-0.5808731,13.398884
2011-01-19 18:40:13,1.622977,5.31,332.0,20700.0,11.500925,-0.57826895,13.101956
2011-01-19 18:41:13,1.6331528,5.41,332.0,20800.0,11.580116,-0.58969724,13.350807
2011-01-19 18:42:13,1.6372441,5.46,332.0,20200.0,11.579612,-0.64280254,13.417245
2011-01-19 18:43:13,1.630424,5.35,334.0,19000.0,11.344232,-0.7143157,13.056732
2011-01-19 18:44:13,1.6437172,5.36,330.0,23100.0,11.509752,-0.4230927,13.448445
2011-01-19 18:45:13,1.6720742,5.42,333.0,20500.0,11.044293,-0.61333615,13.398669
2011-01-19 18:46:13,1.6483922,5.23,332.0,20400.0,10.957799,-0.58498657,12.928307
2011-01-19 18:47:13,1.6144997,5.24,335.0,18200.0,11.266515,-0.7580668,12.722323
2011-01-19 18:48:13,1.6271919,5.2,331.0,19900.0,11.141163,-0.6164567,12.791077
2011-01-19 18:49:13,1.6189026,5.21,331.0,20500.0,11.325204,-0.5738202,12.853008
2011-01-19 18:50:13,1.6238202,5.21,334.0,18300.0,11.081739,-0.74410594,12.675778
2011-01-19 18:51:13,1.6368458,5.23,333.0,19100.0,11.010794,-0.6837564,12.80432
2011-01-19 18:52:13,1.6434929,5.31,333.0,19500.0,11.120625,-0.66784775,13.026567
2011-01-19 18:53:13,1.6357745,5.03,332.0,19400.0,10.626307,-0.621388,12.378213
2011-01-19 18:54:13,1.5570252,5.04,331.0,21000.0,11.885584,-0.5045001,12.429813
2011-01-19 18:55:13,1.5159706,4.92,331.0,19000.0,12.067186,-0.6305277,11.949037
2011-01-19 18:56:13,1.5289463,4.93,331.0,18500.0,11.844902,-0.6725605,11.947706
2011-01-19 18:57:13,1.5364445,4.87,332.0,18800.0,11.611731,-0.63618624,11.846163
2011-01-19 18:58:13,1.5674102,4.85,338.0,14400.0,10.762002,-1.032014,11.497833
2011-01-19 18:59:13,1.5950091,4.94,337.0,14900.0,10.624725,-0.9992012,11.767343
2011-01-19 19:00:13,1.6019251,5.08,335.0,16200.0,10.935282,-0.90167207,12.186709
2011-01-19 19:01:13,1.586207,5.01,333.0,18700.0,11.199768,-0.67252827,12.213513
2011-01-19 19:02:13,1.571688,5.0,332.0,19800.0,11.4745,-0.5847927,12.260978
2011-01-19 19:03:13,1.5790414,4.9,330.0,21400.0,11.267087,-0.44802645,12.1702
2011-01-19 19:04:13,1.5611186,4.89,330.0,19900.0,11.382608,-0.55499035,12.007517
2011-01-19 19:05:13,1.5440438,4.94,331.0,20300.0,11.788087,-0.53531164,12.130928
2011-01-19 19:06:13,1.5600827,4.66,338.0,14000.0,10.406935,-1.0343071,11.046726
2011-01-19 19:07:13,1.5953289,4.93,332.0,19800.0,10.981026,-0.57069373,12.132876
2011-01-19 19:08:13,1.6313775,4.85,332.0,18500.0,10.23533,-0.65620023,11.897729
2011-01-19 19:09:13,1.5966781,4.83,329.0,19800.0,10.740113,-0.5502012,11.909028
2011-01-19 19:10:13,1.5305102,4.8,328.0,20300.0,11.657473,-0.50656223,11.797464
2011-01-19 19:11:13,1.5182674,4.74,328.0,20200.0,11.689878,-0.5013909,11.639204
2011-01-19 19:12:13,1.5355537,4.71,328.0,19700.0,11.315634,-0.5326376,11.55463
2011-01-19 19:13:13,1.5415691,4.74,329.0,21000.0,11.40338,-0.44313112,11.728306
2011-01-19 19:14:13,1.5331837,4.79,329.0,21200.0,11.666471,-0.43940628,11.847133
2011-01-19 19:15:13,1.5302243,4.88,329.0,20700.0,11.889747,-0.4938223,12.00947
2011-01-19 19:16:13,1.5371296,4.9,329.0,21400.0,11.889887,-0.44802645,12.118233
2011-01-19 19:17:13,1.5389028,4.79,329.0,20900.0,11.555494,-0.46078432,11.831108
2011-01-19 19:18:13,1.5617496,4.85,329.0,20000.0,11.2883835,-0.53925794,11.925779
2011-01-19 19:19:13,1.5741822,4.83,328.0,22200.0,11.237564,-0.37858567,12.066302
2011-01-19 19:20:13,1.544341,4.7,328.0,20600.0,11.234867,-0.46350354,11.610606
2011-01-19 19:21:13,1.5126991,4.93,330.0,20800.0,12.30017,-0.49678716,12.109648
2011-01-19 19:22:13,1.4761993,4.78,329.0,20400.0,12.48765,-0.49501583,11.694872
2011-01-19 19:23:13,1.4719052,4.85,329.0,19600.0,12.672471,-0.569562,11.786259
2011-01-19 19:24:13,1.4979767,4.89,329.0,19900.0,12.362419,-0.55499035,11.930659
2011-01-19 19:25:13,1.5039518,4.84,331.0,18400.0,12.009783,-0.6622664,11.708659
2011-01-19 19:26:13,1.5449873,4.73,331.0,20200.0,11.265216,-0.49927893,11.649152
2011-01-19 19:27:13,1.6388329,4.92,331.0,19000.0,10.325669,-0.6305277,12.103265
2011-01-19 19:28:13,1.6185025,4.94,333.0,19700.0,10.682877,-0.580315,12.177155
2011-01-19 19:29:13,1.5914205,4.9,332.0,19700.0,10.960091,-0.5721849,12.052403
2011-01-19 19:30:13,1.623836,4.88,331.0,19000.0,10.431768,-0.6223644,11.994083
2011-01-19 19:31:13,1.6058307,4.81,332.0,19100.0,10.521509,-0.6000422,11.821652
2011-01-19 19:32:13,1.5992028,4.76,332.0,19500.0,10.528591,-0.5585036,11.731474
2011-01-19 19:33:13,1.5978547,4.83,332.0,20300.0,10.762376,-0.51279277,11.949203
2011-01-19 19:34:13,1.5906775,4.72,331.0,19600.0,10.559833,-0.5423921,11.638181
2011-01-19 19:35:13,1.5974063,4.51,331.0,19700.0,10.012298,-0.48924685,11.180933
2011-01-19 19:36:13,1.6199346,4.53,332.0,19500.0,9.765031,-0.5089779,11.240343
2011-01-19 19:37:13,1.6382467,4.53,332.0,18700.0,9.493594,-0.5718143,11.206041
2011-01-19 19:38:13,1.6583728,4.72,331.0,20600.0,9.784399,-0.46774983,11.801292
