Time,BField_R,BField_T,BField_N,BTOTAL,HAE_X,HAE_Y,HAE_Z,HEE_X,HEE_Y,HEE_Z,HEEQ_X,HEEQ_Y,HEEQ_Z,CARR_X,CARR_Y,CARR_Z,HCI_X,HCI_Y,HCI_Z,R,Np,Vp,Tp,Vth,Vr_Over_V_RTN,Vt_Over_V_RTN,Vn_Over_V_RTN,Vp_RTN,Entropy,Beta,Total_Pressure,Cone_Angle,Clock_Angle,Magnetic_Pressure,Dynamic_Pressure
2010-11-09 00:30:34,-4.488602,-0.22470433,-0.83804387,4.590341,-0.6313652,0.73273987,-0.00210604,0.09435158,0.9626179,-0.0020899158,0.10087262,0.9565269,-0.102082126,0.70792377,-0.65112436,-0.102082126,0.5550024,0.7855516,-0.102082126,0.967233,2.63,467.0,33200.0,23.4,0.9982788,-0.057911795,-0.009257276,464.4995,0.83296335,0.7748806,14.880951,167.91452,-164.99036,8.383969,0.55048156
2010-11-09 00:31:34,-4.4536786,-0.018920127,-0.9333309,4.552437,-0.63137436,0.732732,-0.00210603,0.0943499,0.962618,-0.0020899158,0.100870945,0.95652705,-0.102082126,0.7078192,-0.651238,-0.102082126,0.5549914,0.78555936,-0.102082126,0.967233,2.58,468.0,35100.0,24.1,0.9991346,-0.04035173,-0.010087932,465.9032,0.9356347,0.7823807,14.698058,168.04388,-178.83868,8.246081,0.54328483
2010-11-09 00:32:34,-4.452209,-0.04621613,-0.92412883,4.549011,-0.63138354,0.7327241,-0.00210603,0.0943499,0.962618,-0.0020899158,0.10087093,0.9565269,-0.1020838,0.70771563,-0.6513503,-0.1020838,0.5549817,0.785566,-0.1020838,0.967233,2.62,467.0,34000.0,23.7,0.99877816,-0.04818572,-0.010970856,464.868,0.87248886,0.7901018,14.73952,168.15883,-177.137,8.233676,0.5492589
2010-11-09 00:33:34,-4.438458,-0.045723017,-0.8913748,4.5288525,-0.63139266,0.73271614,-0.00210603,0.0943499,0.962618,-0.0020899158,0.10087093,0.9565269,-0.1020838,0.70761216,-0.6514627,-0.1020838,0.5549721,0.78557277,-0.1020838,0.967233,2.57,467.0,36400.0,24.5,0.9989766,-0.044360675,-0.0088290665,464.37524,0.99406964,0.7940432,14.641339,168.53326,-177.06358,8.160863,0.53763527
2010-11-09 00:34:34,-4.434785,-0.011060888,-0.89176,4.524876,-0.63140184,0.7327082,-0.00210602,0.0943499,0.962618,-0.0020899158,0.10087091,0.9565267,-0.10208548,0.70750743,-0.65157616,-0.10208548,0.5549624,0.7855794,-0.10208548,0.967233,2.59,467.0,35900.0,24.4,0.99899197,-0.04347186,-0.011190776,464.6684,0.96557045,0.7990836,14.656704,168.54753,-179.28937,8.146539,0.5425035
2010-11-09 00:35:34,-4.4198933,-0.1981742,-0.94558364,4.5317063,-0.631411,0.73270035,-0.00210602,0.0943499,0.962618,-0.0020899158,0.10086924,0.9565269,-0.10208548,0.7074039,-0.6516885,-0.10208548,0.5549528,0.7855862,-0.10208548,0.967233,2.61,467.0,39600.0,25.6,0.99878144,-0.048668522,-0.008183203,464.36584,1.1050159,0.82175666,14.886253,167.2459,-168.16335,8.171151,0.54598105
2010-11-09 00:36:34,-4.406062,-0.5302258,-0.9759099,4.548479,-0.6314202,0.7326924,-0.00210602,0.09434822,0.9626182,-0.0020899158,0.10086922,0.9565267,-0.10208716,0.7073003,-0.65180075,-0.10208716,0.5549417,0.7855938,-0.10208716,0.967233,2.66,466.0,38700.0,25.3,0.9986887,-0.050667495,-0.0073306165,463.8082,1.0515556,0.82667613,15.0371475,165.62442,-151.48413,8.23175,0.5551048
2010-11-09 00:37:34,-4.4367824,-0.64425564,-0.93791676,4.5818605,-0.6314294,0.7326845,-0.00210602,0.09434822,0.9626182,-0.0020899158,0.1008692,0.9565265,-0.10208884,0.7071966,-0.651913,-0.10208884,0.55493206,0.7856004,-0.10208884,0.967233,2.69,467.0,39200.0,25.4,0.9986466,-0.051290005,-0.008620169,464.028,1.0595963,0.8264412,15.256713,165.54326,-145.5148,8.35302,0.56189764
2010-11-09 00:38:34,-4.4579897,-0.5900218,-0.8855596,4.5842013,-0.63143855,0.7326766,-0.00210601,0.09434822,0.9626182,-0.0020899158,0.1008692,0.9565265,-0.10208884,0.7070919,-0.65202653,-0.10208884,0.55492246,0.7856072,-0.10208884,0.967233,2.53,466.0,32900.0,23.3,0.9988634,-0.04661938,-0.009928201,463.32663,0.85811204,0.7459617,14.599359,166.52412,-146.32567,8.361556,0.5268798
2010-11-09 00:39:34,-4.4479403,-0.5081762,-0.8793822,4.5633454,-0.63144773,0.7326687,-0.00210601,0.09434822,0.9626182,-0.0020899158,0.10086752,0.9565265,-0.102090515,0.7069882,-0.6521387,-0.102090515,0.55491275,0.78561383,-0.102090515,0.967233,2.6,466.0,36300.0,24.5,0.99838567,-0.056137603,-0.008636555,463.14767,0.9783375,0.79071146,14.837608,167.08698,-149.9773,8.285647,0.5410393
2010-11-09 00:40:34,-4.4433975,-0.44871882,-0.9256582,4.5619645,-0.6314569,0.7326608,-0.00210601,0.09434822,0.9626182,-0.0020899158,0.10086752,0.9565265,-0.102090515,0.7068846,-0.652251,-0.102090515,0.55490315,0.7856206,-0.102090515,0.967233,2.56,466.0,34000.0,23.7,0.99820435,-0.059365526,-0.007987361,463.2318,0.8956559,0.76763,14.637496,166.90852,-154.13791,8.280633,0.53290915
2010-11-09 00:41:34,-4.458845,-0.46099454,-0.9044321,4.574065,-0.63146603,0.73265284,-0.002106,0.09434654,0.96261835,-0.0020899158,0.100867495,0.95652634,-0.10209219,0.7067798,-0.6523644,-0.10209219,0.55489343,0.78562725,-0.10209219,0.967233,2.46,465.0,31000.0,22.6,0.9983102,-0.057324424,-0.009518017,462.28116,0.7969418,0.7195483,14.314983,167.11256,-152.99179,8.324621,0.5099927
2010-11-09 00:42:34,-4.5085626,-0.46795455,-0.8672529,4.6157255,-0.6314752,0.732645,-0.002106,0.09434654,0.96261835,-0.0020899158,0.100867495,0.95652634,-0.10209219,0.7066761,-0.6524766,-0.10209219,0.55488247,0.785635,-0.10209219,0.967233,2.45,465.0,31300.0,22.8,0.9982017,-0.05925201,-0.009082424,462.43158,0.81546146,0.7051343,14.454741,167.62961,-151.64948,8.476952,0.5082502
2010-11-09 00:43:34,-4.529139,-0.48234615,-0.9221619,4.648433,-0.6314844,0.73263705,-0.002106,0.09434654,0.96261835,-0.0020899158,0.10086581,0.95652634,-0.102093875,0.70657235,-0.6525887,-0.102093875,0.55487275,0.7856416,-0.102093875,0.967233,2.48,465.0,30500.0,22.4,0.9981308,-0.060368195,-0.009520432,462.16388,0.7644538,0.70006347,14.616726,166.9915,-152.38773,8.597515,0.5138782
2010-11-09 00:44:34,-4.511563,-0.53627306,-0.98226655,4.649319,-0.63149357,0.7326291,-0.00210599,0.09434654,0.96261835,-0.0020899158,0.10086581,0.95652634,-0.102093875,0.70646757,-0.65270215,-0.102093875,0.55486315,0.7856484,-0.102093875,0.967233,2.45,465.0,30400.0,22.4,0.9989668,-0.04457162,-0.008871051,462.17752,0.77169824,0.6908752,14.54327,166.01776,-151.36746,8.600793,0.50769186
2010-11-09 00:45:34,-4.454962,-0.64941674,-1.0471542,4.623878,-0.63150275,0.73262125,-0.00210599,0.09434654,0.96261835,-0.0020899158,0.10086579,0.95652616,-0.10209555,0.7063638,-0.6528142,-0.10209555,0.55485344,0.785655,-0.10209555,0.967233,2.52,464.0,31200.0,22.7,0.9990558,-0.043079544,-0.0056284834,461.93616,0.7824906,0.7222513,14.651463,164.46536,-148.19392,8.506923,0.5216521
2010-11-09 00:46:34,-4.3634076,-0.7679582,-1.0641001,4.5575023,-0.6315119,0.7326133,-0.00210599,0.09434486,0.9626185,-0.0020899158,0.10086579,0.95652616,-0.10209555,0.7062601,-0.6529264,-0.10209555,0.55484384,0.7856618,-0.10209555,0.967233,2.7,462.0,38000.0,25.1,0.9987724,-0.04936236,-0.0041316515,459.86453,1.0092498,0.83212537,15.141904,163.21835,-144.18211,8.2644415,0.55391115
2010-11-09 00:47:34,-4.2783403,-0.86342776,-1.0441405,4.489853,-0.6315211,0.7326054,-0.00210598,0.09434486,0.9626185,-0.0020899158,0.100864105,0.95652616,-0.10209723,0.7061551,-0.6530397,-0.10209723,0.5548328,0.78566945,-0.10209723,0.967233,2.72,462.0,38700.0,25.3,0.99909174,-0.041964028,-0.0073926267,459.91772,1.0292499,0.8675426,14.979807,162.3433,-140.41174,8.020916,0.55814326
2010-11-09 00:48:34,-4.261949,-0.940994,-1.0347279,4.4862623,-0.6315303,0.7325975,-0.00210598,0.09434486,0.9626185,-0.0020899158,0.100864105,0.95652616,-0.10209723,0.7060514,-0.6531518,-0.10209723,0.5548232,0.7856762,-0.10209723,0.967233,2.63,460.0,36700.0,24.6,0.9994907,-0.030565465,-0.009169639,458.03326,0.98330367,0.8296608,14.652489,161.80513,-137.71623,8.008092,0.53526187
2010-11-09 00:49:34,-4.27926,-0.9252139,-1.0162053,4.4948974,-0.6315394,0.7325896,-0.00210598,0.09434486,0.9626185,-0.0020899158,0.10086408,0.956526,-0.10209891,0.7059475,-0.65326387,-0.10209891,0.5548135,0.78568286,-0.10209891,0.967233,2.75,460.0,39300.0,25.5,0.9993222,-0.035814866,-0.0085169505,457.9104,1.0413582,0.8784308,15.101016,162.18068,-137.68341,8.038949,0.5593842
2010-11-09 00:50:34,-4.271143,-0.91652656,-1.0198544,4.4860973,-0.6315486,0.7325817,-0.00210598,0.09434486,0.9626185,-0.0020899158,0.10086408,0.956526,-0.10209891,0.70584375,-0.6533759,-0.10209891,0.5548039,0.7856896,-0.10209891,0.967233,2.75,461.0,38400.0,25.2,0.9989997,-0.044060685,-0.007634277,458.4586,1.0066077,0.87693024,15.029929,162.19154,-138.05449,8.0075035,0.5607244
2010-11-09 00:51:34,-4.278416,-0.8968553,-1.0564474,4.4977922,-0.63155776,0.73257375,-0.00210597,0.09434318,0.96261865,-0.0020899158,0.1008624,0.956526,-0.10210059,0.70573866,-0.6534892,-0.10210059,0.5547942,0.78569627,-0.10210059,0.967233,2.81,462.0,41600.0,26.2,0.9992759,-0.037187416,-0.0080464,459.83295,1.1050881,0.9093009,15.368962,162.03142,-139.6709,8.049308,0.57639873
2010-11-09 00:52:34,-4.2268844,-0.94931155,-1.0933558,4.4697347,-0.63156694,0.7325658,-0.00210597,0.09434318,0.96261865,-0.0020899158,0.1008624,0.956526,-0.10210059,0.7056349,-0.6536012,-0.10210059,0.5547832,0.785704,-0.10210059,0.967233,2.82,463.0,43600.0,26.8,0.9996379,-0.026443154,-0.0049851844,461.36707,1.1719712,0.93539256,15.385225,161.02629,-139.03369,7.9491963,0.5823161
2010-11-09 00:53:34,-4.175839,-1.0228361,-1.1280835,4.445583,-0.6315761,0.73255795,-0.00210597,0.09434318,0.96261865,-0.0020899158,0.10086238,0.9565258,-0.102102265,0.70553094,-0.65371317,-0.102102265,0.5547735,0.78571063,-0.102102265,0.967233,2.63,460.0,36800.0,24.7,0.9994726,-0.031451933,-0.0080814,457.84146,0.9873853,0.84544957,14.512128,159.9382,-137.80133,7.863523,0.5348137
2010-11-09 00:54:34,-4.192813,-0.9770896,-1.1717206,4.4626007,-0.6315853,0.73255,-0.00210596,0.09434318,0.96261865,-0.0020899158,0.10086238,0.9565258,-0.102102265,0.705426,-0.6538265,-0.102102265,0.5547639,0.7857174,-0.102102265,0.967233,2.66,461.0,39500.0,25.6,0.99899966,-0.04429815,-0.00611009,458.25842,1.0822473,0.8631005,14.763311,159.97523,-140.1755,7.923842,0.54189986
2010-11-09 00:55:34,-4.1735244,-0.9894358,-1.2786491,4.47731,-0.6315945,0.7325421,-0.00210596,0.09434318,0.96261865,-0.0020899158,0.100860685,0.9565258,-0.10210395,0.70532197,-0.65393835,-0.10210395,0.5547542,0.78572404,-0.10210395,0.967233,2.62,460.0,37500.0,24.9,0.99858147,-0.053143956,-0.003280491,457.24863,1.0194595,0.8340232,14.628867,158.77248,-142.26682,7.976165,0.5314013
2010-11-09 00:56:34,-4.123475,-1.0542644,-1.3975756,4.4809346,-0.63160366,0.7325342,-0.00210596,0.0943415,0.9626188,-0.0020899158,0.100860685,0.9565258,-0.10210395,0.70521814,-0.6540504,-0.10210395,0.5547446,0.78573084,-0.10210395,0.967233,2.72,462.0,39300.0,25.5,0.9991255,-0.041766185,0.00195779,459.70203,1.0523273,0.87427104,14.974111,156.95923,-142.97084,7.989084,0.55761987
2010-11-09 00:57:34,-4.0475087,-1.0737464,-1.5157323,4.457441,-0.6316128,0.7325263,-0.00210595,0.0943415,0.9626188,-0.0020899158,0.10086067,0.9565256,-0.102105625,0.70511293,-0.6541635,-0.102105625,0.5547335,0.7857384,-0.102105625,0.967233,2.72,462.0,38600.0,25.2,0.9989943,-0.04483504,0.00043529164,459.46207,1.0253689,0.87965405,14.860059,155.23509,-144.6862,7.9055285,0.5570379
2010-11-09 00:58:34,-3.9086723,-1.1677094,-1.7833084,4.4617295,-0.63162196,0.7325184,-0.00210595,0.0943415,0.9626188,-0.0020899158,0.10086067,0.9565256,-0.102105625,0.70500904,-0.6542755,-0.102105625,0.5547239,0.7857452,-0.102105625,0.967233,2.73,459.0,39300.0,25.5,0.9990214,-0.042959236,0.01052063,456.24646,1.0486575,0.88505566,14.931453,151.1688,-146.78325,7.9207487,0.55128753
2010-11-09 00:59:34,-3.8788185,-0.93726385,-1.9213059,4.4480405,-0.63163114,0.73251045,-0.00210595,0.0943415,0.9626188,-0.0020899158,0.10085898,0.9565256,-0.1021073,0.704905,-0.6543873,-0.1021073,0.55471426,0.7857518,-0.1021073,0.967233,2.75,461.0,42900.0,26.6,0.99905324,-0.0429068,0.007187433,459.1347,1.1728292,0.91717666,15.09284,150.69524,-153.99565,7.87222,0.5623794
